,cerebellum,colon,endometrium,hippocampus,kidney,liver,placenta
1,0.011494252873563218,0.39080459770114945,0.1724137931034483,0.0,0.42528735632183906,0.0,0.0
2,0.5303030303030303,0.0,0.0,0.4696969696969697,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.037037037037037035,0.9629629629629629,0.0
4,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
